Gene1	Gene2	corVal	pValue
g42	g29	0.0474239440252165	0.467451862594582
g29	g42	0.0474239440252165	0.467451862594583
g6	g8	0.0473286919673509	0.468347633059806
g8	g6	0.0473286919673509	0.468347633059807
g31	g61	0.0473225792082522	0.468405150964944
g61	g31	0.0473225792082522	0.468405150964944
g61	g13	0.0473196978487875	0.468432264416375
g13	g61	0.0473196978487875	0.468432264416375
g6	g40	0.0471909231465976	0.469644909148472
g40	g6	0.0471909231465975	0.469644909148473
g45	g60	0.0470861126390212	0.470633159321553
g60	g45	0.0470861126390212	0.470633159321553
g48	g41	0.0470119164331493	0.471333438567196
g41	g48	0.0470119164331492	0.471333438567197
g39	g14	0.0470003060214882	0.471443071695288
g14	g39	0.0470003060214881	0.471443071695288
g10	g34	0.0469809240967832	0.471626119678636
g34	g10	0.0469809240967832	0.471626119678636
g41	g15	0.0469419737995163	0.471994094217219
g15	g41	0.0469419737995163	0.471994094217219
g0	g54	0.0467166934635383	0.474125462476405
g54	g0	0.0467166934635383	0.474125462476405
g15	g30	0.0467067148152904	0.474219991453388
g30	g15	0.0467067148152904	0.474219991453388
g48	g34	0.0465538678888509	0.475669214493916
g34	g48	0.0465538678888508	0.475669214493916
g47	g53	0.0465498508709783	0.475707334495607
g53	g47	0.0465498508709782	0.475707334495607
g4	g62	0.0465353771009857	0.475844698978416
g62	g4	0.0465353771009856	0.475844698978417
g58	g7	0.0464918166284084	0.476258243510227
g7	g58	0.0464918166284084	0.476258243510227
g40	g20	0.0464723433537997	0.47644317774056
g20	g40	0.0464723433537996	0.476443177740561
g36	g58	0.0461631886960303	0.479384394723871
g58	g36	0.0461631886960303	0.479384394723871
g26	g18	0.0461246374081713	0.479751850780631
g18	g26	0.0461246374081713	0.479751850780631
g63	g54	0.0460510656774534	0.480453531675434
g54	g63	0.0460510656774534	0.480453531675434
g64	g36	0.0460461721999153	0.480500222287649
g36	g64	0.0460461721999152	0.48050022228765
g10	g59	0.0459507987876413	0.481410708231568
g59	g10	0.0459507987876412	0.481410708231569
g22	g31	0.0458852029617419	0.482037462396554
g31	g22	0.0458852029617418	0.482037462396554
g8	g29	0.045767849033963	0.483159853306378
g29	g8	0.045767849033963	0.483159853306378
g23	g28	0.0457114667452042	0.483699603149668
g28	g23	0.0457114667452041	0.483699603149669
g33	g44	0.0456303302263922	0.484476896335378
g44	g33	0.0456303302263922	0.484476896335379
g41	g54	0.0455589633580252	0.485161151318036
g54	g41	0.0455589633580251	0.485161151318037
g26	g32	0.0454101999489704	0.486589142965747
g32	g26	0.0454101999489703	0.486589142965748
g35	g40	0.0453387904468939	0.487275409318592
g40	g35	0.0453387904468939	0.487275409318592
g38	g49	0.0452731954327344	0.487906254034375
g49	g38	0.0452731954327344	0.487906254034375
g57	g21	0.0452402418307699	0.488223342744545
g21	g57	0.0452402418307699	0.488223342744545
g30	g19	0.0451240046036295	0.489342690758176
g19	g30	0.0451240046036295	0.489342690758176
g52	g27	0.0451142553248096	0.489436637301498
g27	g52	0.0451142553248096	0.489436637301498
g26	g44	0.0450064556515519	0.490476065386593
g44	g26	0.0450064556515518	0.490476065386593
g32	g25	0.0450051216842465	0.490488935174099
g25	g32	0.0450051216842465	0.490488935174099
g35	g3	0.0449335501137376	0.4911797044419
g3	g35	0.0449335501137376	0.4911797044419
g10	g4	0.0447799046501205	0.492664357496118
g4	g10	0.0447799046501204	0.492664357496119
g45	g12	0.0447317856649172	0.493129815024784
g12	g45	0.0447317856649172	0.493129815024784
g23	g56	0.0446548439225151	0.49387456272309
g56	g23	0.0446548439225151	0.49387456272309
g46	g64	0.0446447695866286	0.493972120221806
g64	g46	0.0446447695866286	0.493972120221807
g38	g64	0.0445724320416427	0.494672920787762
g64	g38	0.0445724320416427	0.494672920787763
g35	g49	0.0445704369089584	0.494692256959989
g49	g35	0.0445704369089584	0.494692256959989
g17	g4	0.0443474542197133	0.496855859446474
g4	g17	0.0443474542197132	0.496855859446474
g3	g23	0.0441522227401771	0.49875429810483
g23	g3	0.044152222740177	0.498754298104831
g39	g34	0.0441398385972151	0.498874851084283
g34	g39	0.044139838597215	0.498874851084283
g42	g30	0.0440769184697097	0.499487582335507
g30	g42	0.0440769184697097	0.499487582335507
g14	g45	0.0440587764030511	0.499664327840531
g45	g14	0.0440587764030511	0.499664327840531
g39	g51	0.0438656763770686	0.501547609187335
g51	g39	0.0438656763770685	0.501547609187335
g3	g13	0.0437411923787577	0.502763663391761
g13	g3	0.0437411923787577	0.502763663391761
g29	g49	0.0436618109752342	0.503539929018013
g49	g29	0.0436618109752342	0.503539929018013
g23	g27	0.0435401569332891	0.504730795163609
g27	g23	0.0435401569332891	0.504730795163609
g53	g48	0.0435088226640339	0.505037763689028
g48	g53	0.0435088226640339	0.505037763689028
g30	g39	0.0434682794006878	0.505435093816395
g39	g30	0.0434682794006875	0.505435093816397
g39	g24	0.0433523631776985	0.506571992042939
g24	g39	0.0433523631776985	0.506571992042939
g49	g58	0.0432788424354676	0.507293770091697
g58	g49	0.0432788424354676	0.507293770091697
g36	g50	0.04311885376618	0.508866285770877
g50	g36	0.04311885376618	0.508866285770877
g55	g9	0.0430208823331957	0.509830490544709
g9	g55	0.0430208823331956	0.509830490544709
g59	g7	0.0427662542325611	0.512340898031246
g7	g59	0.042766254232561	0.512340898031247
g45	g61	0.0425552048010244	0.514426502027204
g61	g45	0.0425552048010244	0.514426502027205
g16	g17	0.0422632151868265	0.517319176105544
g17	g16	0.0422632151868265	0.517319176105544
g52	g39	0.0422464993252231	0.517485029150376
g39	g52	0.042246499325223	0.517485029150376
g63	g49	0.0420264934816915	0.519670449878626
g49	g63	0.0420264934816914	0.519670449878626
g48	g17	0.0419855138645724	0.520078041619416
g17	g48	0.0419855138645724	0.520078041619416
g51	g2	0.0419797710729863	0.520135173692817
g2	g51	0.0419797710729863	0.520135173692817
g48	g11	0.0418387777764774	0.521538851091984
g11	g48	0.0418387777764772	0.521538851091986
g3	g49	0.0417684862144634	0.522239370716146
g49	g3	0.0417684862144634	0.522239370716146
g43	g13	0.0417269011243709	0.522654030243437
g13	g43	0.0417269011243709	0.522654030243437
g3	g47	0.0415397062039878	0.524522694992073
g47	g3	0.0415397062039878	0.524522694992074
g33	g47	0.0415070117951888	0.524849413910687
g47	g33	0.0415070117951887	0.524849413910687
g10	g21	0.0413983043277656	0.525936483817258
g21	g10	0.0413983043277655	0.52593648381726
g19	g63	0.0413908982526425	0.526010585831311
g63	g19	0.0413908982526425	0.526010585831311
g25	g15	0.0413867771103053	0.526051822511611
g15	g25	0.0413867771103052	0.526051822511612
g19	g53	0.041368798498843	0.526231738011246
g53	g19	0.0413687984988429	0.526231738011246
g7	g20	0.0413560957769309	0.526358875477941
g20	g7	0.0413560957769308	0.526358875477942
g7	g4	0.0413333813369076	0.526586255878329
g4	g7	0.0413333813369076	0.526586255878329
g48	g3	0.0413311905982884	0.526608188661085
g3	g48	0.0413311905982884	0.526608188661085
g23	g63	0.0412974968870722	0.526945574751258
g63	g23	0.0412974968870722	0.526945574751258
g47	g52	0.0412967837356305	0.526952716953119
g52	g47	0.0412967837356305	0.526952716953119
g13	g20	0.0411829394094132	0.528093495425892
g20	g13	0.0411829394094132	0.528093495425892
g24	g42	0.0411534531394233	0.528389166683611
g42	g24	0.0411534531394233	0.528389166683611
g19	g12	0.0411175626494935	0.528749168761803
g12	g19	0.0411175626494935	0.528749168761803
g52	g20	0.0409667664910434	0.530263094607694
g20	g52	0.0409667664910434	0.530263094607694
g26	g47	0.0409566503692119	0.530364734175657
g47	g26	0.0409566503692118	0.530364734175657
g60	g8	0.0405749722063481	0.534206731776455
g8	g60	0.0405749722063481	0.534206731776455
g39	g57	0.0405642632229112	0.534314730124601
g57	g39	0.0405642632229111	0.534314730124602
g7	g50	0.0404327216774017	0.535642197857493
g50	g7	0.0404327216774017	0.535642197857494
g6	g3	0.0402717201621223	0.53726920815363
g3	g6	0.0402717201621222	0.537269208153631
g15	g52	0.0402629516012577	0.537357890164837
g52	g15	0.0402629516012576	0.537357890164838
g62	g51	0.0402402892861966	0.53758712235911
g51	g62	0.0402402892861966	0.53758712235911
g3	g32	0.0401917109420022	0.538078662847913
g32	g3	0.0401917109420022	0.538078662847913
g59	g17	0.0401704553807031	0.538293807935574
g17	g59	0.0401704553807031	0.538293807935574
g27	g49	0.0401425009990952	0.538576822586651
g49	g27	0.0401425009990952	0.538576822586651
g63	g47	0.0400731670258005	0.539279090732788
g47	g63	0.0400731670258005	0.539279090732788
g33	g13	0.0400273048348944	0.539743868834563
g13	g33	0.0400273048348943	0.539743868834563
g18	g17	0.0398454597577667	0.54158868809367
g17	g18	0.0398454597577666	0.541588688093671
g52	g36	0.0397259482966519	0.542802833270227
g36	g52	0.0397259482966519	0.542802833270227
g52	g40	0.0396695797913636	0.543375961526763
g40	g52	0.0396695797913636	0.543375961526763
g32	g37	0.039560038660617	0.544490579153556
g37	g32	0.039560038660617	0.544490579153556
g56	g8	0.0393942730544245	0.546179443545913
g8	g56	0.0393942730544245	0.546179443545914
g21	g3	0.0393491521954331	0.54663959318843
g3	g21	0.0393491521954329	0.546639593188431
g32	g60	0.0391516401484348	0.548656094702064
g60	g32	0.0391516401484347	0.548656094702064
g0	g14	0.0391203148374035	0.548976245757668
g14	g0	0.0391203148374035	0.548976245757668
g17	g56	0.0390480886236871	0.549714761238839
g56	g17	0.039048088623687	0.54971476123884
g53	g0	0.0389540201560893	0.550677343402359
g0	g53	0.0389540201560893	0.550677343402359
g55	g24	0.038898221724781	0.551248705778504
g24	g55	0.0388982217247809	0.551248705778505
g46	g42	0.0388495481048984	0.551747348204335
g42	g46	0.0388495481048984	0.551747348204335
g20	g60	0.0387538096430723	0.552728793747634
g60	g20	0.0387538096430723	0.552728793747634
g40	g22	0.0386330725207209	0.553967720394295
g22	g40	0.0386330725207209	0.553967720394295
g1	g13	0.038606168998451	0.554243970941772
g13	g1	0.038606168998451	0.554243970941773
g45	g57	0.0385858263930622	0.55445289719092
g57	g45	0.0385858263930622	0.55445289719092
g18	g30	0.0384749632288586	0.555592176076995
g30	g18	0.0384749632288585	0.555592176076996
g57	g26	0.0383940526528976	0.556424365191723
g26	g57	0.0383940526528975	0.556424365191724
g21	g23	0.038376330436295	0.556606724005164
g23	g21	0.038376330436295	0.556606724005164
g55	g23	0.0380790118714112	0.559670394013103
g23	g55	0.0380790118714112	0.559670394013103
g16	g61	0.0379614146385061	0.560884394220961
g61	g16	0.0379614146385061	0.560884394220961
g43	g8	0.0379292192068398	0.561216980422056
g8	g43	0.0379292192068398	0.561216980422056
g9	g60	0.0376406088554333	0.564202618262359
g60	g9	0.0376406088554333	0.564202618262359
g59	g32	0.0376193235510226	0.564423112573764
g32	g59	0.0376193235510226	0.564423112573764
g25	g51	0.0373879800106745	0.566822252628371
g51	g25	0.0373879800106744	0.566822252628371
g30	g55	0.0372794160310055	0.567949783693543
g55	g30	0.0372794160310055	0.567949783693543
g21	g54	0.0372728380324248	0.568018136161218
g54	g21	0.0372728380324248	0.568018136161218
g0	g19	0.0370504006963275	0.570331797678544
g19	g0	0.0370504006963275	0.570331797678544
g12	g42	0.0370347054346286	0.570495218909448
g42	g12	0.0370347054346286	0.570495218909448
g5	g51	0.0369911187907402	0.570949165286472
g51	g5	0.0369911187907401	0.570949165286472
g57	g30	0.0369672637573266	0.571197683125902
g30	g57	0.0369672637573265	0.571197683125902
g24	g31	0.0369455260686858	0.571424187345706
g31	g24	0.0369455260686858	0.571424187345706
g6	g26	0.0364407523297833	0.576695772836074
g26	g6	0.0364407523297833	0.576695772836074
g64	g50	0.0361702976700726	0.579529597762719
g50	g64	0.0361702976700726	0.579529597762719
g5	g44	0.036149295833215	0.579749926447894
g44	g5	0.036149295833215	0.579749926447894
g64	g14	0.0359106148342927	0.582256649192618
g14	g64	0.0359106148342927	0.582256649192618
g41	g30	0.0358358142889078	0.583043268000409
g30	g41	0.0358358142889077	0.58304326800041
g55	g39	0.0357431381425287	0.584018552962775
g39	g55	0.0357431381425287	0.584018552962775
g55	g40	0.0356510103052044	0.584988815074143
g40	g55	0.0356510103052044	0.584988815074144
g27	g35	0.0356098670908338	0.585422363104989
g35	g27	0.0356098670908337	0.585422363104989
g23	g11	0.0355689087930776	0.585854109786376
g11	g23	0.0355689087930776	0.585854109786376
g61	g19	0.0355413841196646	0.586144333368199
g19	g61	0.0355413841196646	0.5861443333682
g28	g3	0.0354522056319067	0.587085097255373
g3	g28	0.0354522056319067	0.587085097255373
g17	g29	0.0353829078964135	0.58781661395624
g29	g17	0.0353829078964134	0.587816613956241
g5	g38	0.0353145825941228	0.588538275311291
g38	g5	0.0353145825941228	0.588538275311291
g23	g42	0.0353035186259228	0.588655172725323
g42	g23	0.0353035186259227	0.588655172725323
g61	g26	0.0350496061556122	0.591340831881754
g26	g61	0.0350496061556122	0.591340831881754
g6	g13	0.0350389138333621	0.591454048382265
g13	g6	0.0350389138333621	0.591454048382266
g56	g60	0.0348901468620651	0.593030304918617
g60	g56	0.0348901468620651	0.593030304918617
g10	g5	0.0348329149181827	0.593637213475899
g5	g10	0.0348329149181826	0.5936372134759
g7	g36	0.03479554985501	0.59403359867804
g36	g7	0.0347955498550099	0.594033598678041
g15	g22	0.0347917692517119	0.594073711698698
g22	g15	0.0347917692517118	0.594073711698699
g14	g13	0.034686359716082	0.595192624967826
g13	g14	0.0346863597160818	0.595192624967828
g15	g5	0.0346806190177354	0.595253589426963
g5	g15	0.0346806190177353	0.595253589426964
g31	g58	0.0346457731032899	0.595623703115731
g58	g31	0.0346457731032898	0.595623703115731
g28	g1	0.034541258645822	0.596734421805676
g1	g28	0.034541258645822	0.596734421805677
g45	g26	0.0344901502511007	0.597277912829503
g26	g45	0.0344901502511007	0.597277912829503
g20	g5	0.0344106441908391	0.598123831303168
g5	g20	0.0344106441908391	0.598123831303169
g33	g48	0.034351968583853	0.598748466963035
g48	g33	0.0343519685838529	0.598748466963035
g14	g21	0.0341850962235633	0.600526523980337
g21	g14	0.0341850962235633	0.600526523980337
g46	g37	0.0341490409225526	0.600911011470829
g37	g46	0.0341490409225526	0.600911011470829
g2	g12	0.0341441018866005	0.600963689098488
g12	g2	0.0341441018866005	0.600963689098489
g33	g35	0.0339974499738396	0.602528758487878
g35	g33	0.0339974499738396	0.602528758487879
g44	g4	0.0339696105118541	0.602826067122626
g4	g44	0.0339696105118541	0.602826067122627
g54	g27	0.0338036165138065	0.604600142931512
g27	g54	0.0338036165138064	0.604600142931512
g41	g10	0.0337230507648233	0.605462034723388
g10	g41	0.0337230507648232	0.605462034723389
g35	g31	0.0336284418565303	0.606474857632944
g31	g35	0.0336284418565303	0.606474857632944
g7	g21	0.0335942473282239	0.60684110762594
g21	g7	0.0335942473282239	0.606841107625941
g12	g18	0.0335092679932994	0.607751727301824
g18	g12	0.0335092679932993	0.607751727301825
g49	g47	0.0333636309522933	0.609313747899706
g47	g49	0.0333636309522932	0.609313747899706
g51	g63	0.0333038878807625	0.609955031026092
g63	g51	0.0333038878807625	0.609955031026092
g16	g37	0.0332487484746162	0.610547162509423
g37	g16	0.0332487484746161	0.610547162509424
g8	g2	0.033209977598822	0.610963667162692
g2	g8	0.033209977598822	0.610963667162693
g30	g58	0.0331076040419306	0.612064038627175
g58	g30	0.0331076040419306	0.612064038627175
g48	g10	0.0329924073762495	0.613303280960241
g10	g48	0.0329924073762494	0.613303280960242
g20	g43	0.0328405357329035	0.61493873807819
g43	g20	0.0328405357329035	0.61493873807819
g11	g33	0.0327957106860284	0.615421808820456
g33	g11	0.0327957106860283	0.615421808820457
g9	g5	0.0326001082391091	0.617531714608728
g5	g9	0.032600108239109	0.617531714608729
g42	g40	0.032581479181645	0.617732824761617
g40	g42	0.032581479181645	0.617732824761617
g50	g16	0.032548857499362	0.618085060997238
g16	g50	0.032548857499362	0.618085060997237
g19	g5	0.0325088469668112	0.618517198283162
g5	g19	0.0325088469668112	0.618517198283162
g46	g18	0.032397395531803	0.619721630290645
g18	g46	0.032397395531803	0.619721630290646
g1	g48	0.0322162477446213	0.621681419907619
g48	g1	0.0322162477446212	0.62168141990762
g55	g33	0.0321985525655879	0.621873002632367
g33	g55	0.0321985525655878	0.621873002632368
g18	g21	0.0321267518923001	0.622650637585371
g21	g18	0.0321267518923001	0.622650637585371
g11	g46	0.0320897999689423	0.62305100739441
g46	g11	0.0320897999689423	0.623051007394411
g53	g24	0.0320485201544538	0.623498400360054
g24	g53	0.0320485201544538	0.623498400360054
g27	g37	0.0319196059426959	0.624896468145834
g37	g27	0.0319196059426959	0.624896468145835
g55	g31	0.0318156950612475	0.626024353467123
g31	g55	0.0318156950612475	0.626024353467124
g3	g31	0.0317086542457067	0.627187121899623
g31	g3	0.0317086542457067	0.627187121899624
g31	g13	0.0316839543962587	0.627455563529973
g13	g31	0.0316839543962587	0.627455563529974
g13	g39	0.0316779941962362	0.627520347208576
g39	g13	0.0316779941962361	0.627520347208577
g54	g29	0.0314901212658431	0.629563869583817
g29	g54	0.0314901212658431	0.629563869583817
g35	g60	0.0314749462992263	0.629729053332818
g60	g35	0.0314749462992263	0.629729053332818
g29	g22	0.0314072344925978	0.630466339410422
g22	g29	0.0314072344925978	0.630466339410422
g28	g48	0.0312129394606354	0.632583966841143
g48	g28	0.0312129394606353	0.632583966841144
g12	g61	0.031188632569825	0.632849099617574
g61	g12	0.0311886325698249	0.632849099617574
g62	g24	0.0311698984014676	0.633053478686843
g24	g62	0.0311698984014675	0.633053478686844
g23	g1	0.0310099218439734	0.634799863927636
g1	g23	0.0310099218439734	0.634799863927637
g63	g26	0.03100322181276	0.634873049032443
g26	g63	0.0310032218127599	0.634873049032443
g28	g41	0.030974661837816	0.635185052230517
g41	g28	0.030974661837816	0.635185052230518
g55	g20	0.0309229625660561	0.635750004191408
g20	g55	0.0309229625660561	0.635750004191408
g15	g45	0.0307023178180113	0.638163499503147
g45	g15	0.0307023178180112	0.638163499503148
g48	g12	0.0304771848025733	0.640630022348039
g12	g48	0.0304771848025732	0.64063002234804
g44	g46	0.0304412359572844	0.641024238715629
g46	g44	0.0304412359572844	0.641024238715629
g5	g46	0.0304103024171981	0.641363537609039
g46	g5	0.030410302417198	0.64136353760904
g33	g64	0.0303528201665848	0.641994237432375
g64	g33	0.0303528201665847	0.641994237432375
g8	g28	0.0303437734641321	0.642093521958444
g28	g8	0.0303437734641321	0.642093521958444
g15	g26	0.0303424917359825	0.642107589009237
g26	g15	0.0303424917359825	0.642107589009238
g7	g44	0.0301682748333864	0.644020816475633
g44	g7	0.0301682748333864	0.644020816475633
g55	g29	0.0301230164287504	0.644518222818827
g29	g55	0.0301230164287503	0.644518222818828
g18	g40	0.0299572357559203	0.64634156215738
g40	g18	0.0299572357559201	0.646341562157382
g8	g21	0.0298624306449832	0.647385226809469
g21	g8	0.0298624306449832	0.647385226809469
g55	g1	0.0297182429775297	0.648973841473033
g1	g55	0.0297182429775296	0.648973841473034
g2	g5	0.0296580090506344	0.649637950745758
g5	g2	0.0296580090506343	0.649637950745759
g34	g3	0.0295958646035965	0.650323414488884
g3	g34	0.0295958646035965	0.650323414488885
g56	g50	0.0295881827092204	0.650408167512934
g50	g56	0.0295881827092203	0.650408167512935
g15	g62	0.0294769238879576	0.651636170268719
g62	g15	0.0294769238879576	0.65163617026872
g18	g43	0.0294745553629931	0.651662322735713
g43	g18	0.029474555362993	0.651662322735714
g13	g46	0.0294076667932418	0.652401059827124
g46	g13	0.0294076667932417	0.652401059827124
g11	g28	0.0293845465234274	0.652656485764501
g28	g11	0.0293845465234274	0.652656485764501
g45	g5	0.0290946866735514	0.655862198004248
g5	g45	0.0290946866735514	0.655862198004249
g26	g62	0.0290750572047797	0.656079519324055
g62	g26	0.0290750572047797	0.656079519324055
g47	g62	0.0290725293414952	0.656107507848168
g62	g47	0.0290725293414951	0.656107507848169
g4	g5	0.0289724761127256	0.657215682930434
g5	g4	0.0289724761127255	0.657215682930435
g44	g47	0.0288656209031463	0.658400023227227
g47	g44	0.0288656209031463	0.658400023227227
g4	g40	0.0288573149350605	0.658492118974375
g40	g4	0.0288573149350605	0.658492118974375
g50	g11	0.0287867616002022	0.659274614781302
g11	g50	0.0287867616002021	0.659274614781302
g22	g13	0.028652033011524	0.660769897303051
g13	g22	0.0286520330115238	0.660769897303052
g48	g32	0.0286370639073101	0.660936114818265
g32	g48	0.02863706390731	0.660936114818265
g20	g8	0.0286353970317918	0.66095462489713
g8	g20	0.0286353970317917	0.66095462489713
g29	g11	0.0286161688021042	0.661168162662917
g11	g29	0.0286161688021042	0.661168162662918
g28	g51	0.0284847757569783	0.662628071554817
g51	g28	0.0284847757569782	0.662628071554818
g16	g55	0.0283722137134243	0.663879763021532
g55	g16	0.0283722137134242	0.663879763021533
g6	g42	0.0283553649061739	0.664067202299656
g42	g6	0.0283553649061739	0.664067202299657
g28	g4	0.0282557086823618	0.665176282597979
g4	g28	0.0282557086823618	0.665176282597979
g25	g11	0.028218879529333	0.665586340994951
g11	g25	0.0282188795293329	0.665586340994951
g9	g7	0.0281047772060992	0.666857394815515
g7	g9	0.0281047772060991	0.666857394815516
g53	g52	0.0280969352687864	0.666944785786874
g52	g53	0.0280969352687864	0.666944785786874
g2	g57	0.0280832577647356	0.66709721937268
g57	g2	0.0280832577647356	0.667097219372681
g33	g16	0.0280713951539269	0.667229437321367
g16	g33	0.0280713951539269	0.667229437321368
g31	g26	0.0280138162783631	0.667871344104832
g26	g31	0.0280138162783631	0.667871344104832
g26	g39	0.0279191555737486	0.668927175025445
g39	g26	0.0279191555737486	0.668927175025446
g64	g24	0.0277806646626549	0.670473053510071
g24	g64	0.0277806646626549	0.670473053510071
g1	g4	0.0277676124428291	0.6706188180667
g4	g1	0.0277676124428291	0.6706188180667
g33	g20	0.0276620258596333	0.671798440222487
g20	g33	0.0276620258596333	0.671798440222488
g22	g52	0.0272903064683874	0.675957698436643
g52	g22	0.0272903064683874	0.675957698436643
g1	g38	0.0272222258588506	0.67672053933797
g38	g1	0.0272222258588505	0.676720539337971
g34	g8	0.027119909037231	0.677867615743722
g8	g34	0.027119909037231	0.677867615743722
g21	g27	0.0270630864931334	0.678504975473177
g27	g21	0.0270630864931334	0.678504975473177
g11	g26	0.0270222993920097	0.678962611874558
g26	g11	0.0270222993920096	0.678962611874559
g40	g13	0.0266118056418835	0.683574927430625
g13	g40	0.0266118056418834	0.683574927430626
g11	g0	0.0262608426937836	0.687527687383174
g0	g11	0.0262608426937836	0.687527687383174
g18	g29	0.0261980036903404	0.688236319091295
g29	g18	0.0261980036903403	0.688236319091295
g39	g61	0.0259823623363492	0.690670159120926
g61	g39	0.0259823623363492	0.690670159120926
g56	g54	0.0258140262595805	0.692572299599531
g54	g56	0.0258140262595805	0.692572299599531
g25	g22	0.0256526907688273	0.69439714551115
g22	g25	0.0256526907688273	0.69439714551115
g30	g53	0.0252688316800116	0.698745993391287
g53	g30	0.0252688316800115	0.698745993391287
g61	g40	0.0251994213260801	0.6995334177276
g40	g61	0.0251994213260801	0.6995334177276
g4	g31	0.0251672620630113	0.699898356750363
g31	g4	0.0251672620630113	0.699898356750363
g24	g37	0.0250935022599396	0.700735633150785
g37	g24	0.0250935022599395	0.700735633150786
g24	g12	0.0249353952116507	0.702531584554235
g12	g24	0.0249353952116507	0.702531584554235
g53	g29	0.0249301781997866	0.702590873231471
g29	g53	0.0249301781997865	0.702590873231471
g30	g22	0.0248972142043208	0.702965533771505
g22	g30	0.0248972142043208	0.702965533771506
g27	g0	0.0248246790538924	0.703790202516197
g0	g27	0.0248246790538924	0.703790202516197
g25	g54	0.024730006426272	0.704867078109602
g54	g25	0.024730006426272	0.704867078109602
g25	g10	0.0246948352225317	0.705267290955365
g10	g25	0.0246948352225317	0.705267290955366
g46	g8	0.0245296795430508	0.707147678345672
g8	g46	0.0245296795430507	0.707147678345673
g54	g39	0.0244900336374738	0.707599333434604
g39	g54	0.0244900336374737	0.707599333434605
g2	g14	0.0243520911117747	0.709171601642924
g14	g2	0.0243520911117747	0.709171601642924
g46	g30	0.0243138423185599	0.70960777958344
g30	g46	0.0243138423185598	0.70960777958344
g53	g21	0.0241990341714596	0.710917585276658
g21	g53	0.0241990341714596	0.710917585276658
g21	g39	0.0240795368231046	0.712281789714923
g39	g21	0.0240795368231045	0.712281789714924
g2	g41	0.0240284232200974	0.712865592084697
g41	g2	0.0240284232200974	0.712865592084697
g16	g35	0.0239428640123411	0.713843194550382
g35	g16	0.0239428640123411	0.713843194550382
g63	g22	0.0239166455806652	0.714142860802641
g22	g63	0.0239166455806651	0.714142860802641
g44	g17	0.0239051650570644	0.714274092418403
g17	g44	0.0239051650570644	0.714274092418403
g26	g5	0.0238629168960574	0.714757095147131
g5	g26	0.0238629168960574	0.714757095147131
g45	g11	0.0238140941473775	0.715315403349593
g11	g45	0.0238140941473775	0.715315403349593
g38	g26	0.0237484903153669	0.716065848417005
g26	g38	0.0237484903153669	0.716065848417006
g38	g17	0.0237276058853375	0.716304803553021
g17	g38	0.0237276058853375	0.716304803553021
g13	g56	0.0237143233448615	0.716456793875126
g56	g13	0.0237143233448615	0.716456793875126
g19	g44	0.0236066781981695	0.717688974085692
g44	g19	0.0236066781981695	0.717688974085693
g24	g7	0.0235968112141379	0.717801954931579
g7	g24	0.0235968112141379	0.717801954931579
g25	g36	0.023527491420029	0.718595866584649
g36	g25	0.023527491420029	0.718595866584649
g11	g51	0.023490585265578	0.719018671748669
g51	g11	0.023490585265578	0.71901867174867
g21	g41	0.0234347043359785	0.719659018810328
g41	g21	0.0234347043359784	0.719659018810328
g34	g14	0.0233934050919477	0.720132398055322
g14	g34	0.0233934050919476	0.720132398055323
g14	g17	0.0232300009330134	0.722006409446752
g17	g14	0.0232300009330134	0.722006409446752
g5	g31	0.0231443168007784	0.722989747302801
g31	g5	0.0231443168007783	0.722989747302803
g25	g31	0.0231231671065455	0.723232537825787
g31	g25	0.0231231671065455	0.723232537825787
g57	g3	0.0229187204221704	0.725580932593703
g3	g57	0.0229187204221702	0.725580932593705
g54	g45	0.0228110729709977	0.726818467239846
g45	g54	0.0228110729709976	0.726818467239846
g49	g46	0.0227573681541634	0.727436132700024
g46	g49	0.0227573681541633	0.727436132700024
g2	g62	0.0226369146002934	0.728822122827334
g62	g2	0.0226369146002934	0.728822122827334
g52	g26	0.0224763966386236	0.730670480174358
g26	g52	0.0224763966386236	0.730670480174359
g64	g52	0.0224560757158092	0.730904585825646
g52	g64	0.0224560757158092	0.730904585825646
g41	g42	0.022242480889088	0.733366791696218
g42	g41	0.022242480889088	0.733366791696218
g26	g42	0.0220082819885127	0.736069645239377
g42	g26	0.0220082819885127	0.736069645239377
g39	g56	0.0219664391338157	0.736552890234703
g56	g39	0.0219664391338157	0.736552890234703
g64	g21	0.021922920060094	0.737055603813816
g21	g64	0.021922920060094	0.737055603813817
g17	g39	0.0219137224433121	0.737161865038044
g39	g17	0.021913722443312	0.737161865038044
g64	g42	0.0217724446564269	0.738794691304387
g42	g64	0.0217724446564269	0.738794691304387
g56	g44	0.0216735123412188	0.739938804965952
g44	g56	0.0216735123412188	0.739938804965952
g19	g55	0.0214706186251994	0.742286978619449
g55	g19	0.0214706186251993	0.742286978619449
g48	g23	0.021447816539196	0.742551026174858
g23	g48	0.021447816539196	0.742551026174858
g29	g25	0.0214117605471765	0.742968615037819
g25	g29	0.0214117605471765	0.74296861503782
g23	g31	0.0213543599465221	0.743633565288423
g31	g23	0.0213543599465221	0.743633565288423
g9	g57	0.0213441009704105	0.743752429173972
g57	g9	0.0213441009704104	0.743752429173973
g11	g62	0.0212987224438595	0.744278272508503
g62	g11	0.0212987224438595	0.744278272508503
g17	g54	0.0212771885422301	0.744527847389511
g54	g17	0.0212771885422301	0.744527847389511
