SourceGENES,TargetGENES,Interaction,Edges
g38,g62,0.0302869309650373,repression
g18,g14,0.0302478308351171,activation
g32,g58,0.0301081668936995,activation
g39,g48,0.0300117230803582,activation
g35,g28,0.0299535693766431,repression
g60,g44,0.0298487522318674,repression
g64,g2,0.0296444447479518,activation
g61,g35,0.0296119626937333,repression
g36,g52,0.0293991070193651,repression
g27,g48,0.0291301111919591,repression
g64,g7,0.0289829516926163,repression
g64,g56,0.0289430487852139,repression
g34,g52,0.0287553146664891,repression
g46,g60,0.02871571670498,activation
g14,g23,0.0287066651857743,repression
g61,g33,0.0286158931396362,activation
g60,g1,0.0286154131780042,repression
g18,g62,0.0284881308128127,activation
g41,g41,0.0283414494239367,activation
g57,g30,0.0281667657527352,repression
g5,g12,0.0279234990477724,repression
g38,g4,0.0278646796897019,repression
g13,g23,0.0277885478974584,repression
g39,g5,0.0277453769347954,repression
g50,g35,0.0277430505659797,repression
g35,g51,0.0276797553322169,activation
g13,g8,0.02728948887004,activation
g58,g58,0.0269110059777998,activation
g15,g37,0.0257793996024162,activation
g20,g21,0.025707980895433,repression
g52,g28,0.0254846701067053,repression
g32,g61,0.0253627826736223,repression
g35,g24,0.0253191682093782,activation
g16,g41,0.0250918727167216,repression
g35,g44,0.0248092505951739,activation
g38,g58,0.0247749202382197,repression
g15,g63,0.0247285367139243,repression
g38,g12,0.0243716323302487,activation
g60,g33,0.0242865152626696,activation
g34,g13,0.0241794090132531,activation
g32,g35,0.0241059209400827,activation
g64,g55,0.0238794795821806,activation
g1,g34,0.0238368350394446,repression
g22,g33,0.0237292096197865,activation
g60,g56,0.0236205327629907,repression
g22,g55,0.0236013921823415,activation
g26,g34,0.0235905547853786,repression
g38,g50,0.0235460397074924,repression
g38,g6,0.0235409697449247,activation
g38,g47,0.0235102346249366,repression
g20,g48,0.0232849656822204,activation
g38,g64,0.0231595091207522,repression
g15,g50,0.0231248751944459,activation
g60,g2,0.0230863720542097,activation
g30,g3,0.0229440758572122,activation
g57,g34,0.0228989366264122,repression
g35,g36,0.022499130397078,activation
g12,g24,0.0224183460567268,repression
g30,g38,0.0219978960340841,repression
g38,g60,0.021954887551847,activation
g18,g41,0.0219492825634077,activation
g34,g63,0.0218825527711197,repression
g35,g9,0.0218624969980172,activation
g35,g29,0.0218420928135316,repression
g26,g16,0.0217123106748025,activation
g38,g41,0.0214593636211201,repression
g5,g62,0.0212693644354233,activation
g32,g64,0.0212517787205196,repression
g34,g39,0.0211573715363691,repression
g22,g17,0.0211331643931476,activation
g58,g12,0.0211205118073818,activation
g60,g48,0.0210731197982432,repression
g16,g16,0.0208998208047679,activation
g30,g41,0.0206224046502004,repression
g14,g16,0.0205903080710449,activation
g35,g55,0.020378806416716,repression
g54,g51,0.0201754625215177,activation
g58,g5,0.0199681210679146,activation
g38,g13,0.0199152863544951,activation
g38,g19,0.0199100162995915,activation
g3,g29,0.0198131072621194,repression
g38,g49,0.0196162395692186,repression
g32,g39,0.019539211853609,repression
g38,g27,0.0193535383069153,activation
g35,g46,0.0192515397418088,activation
g34,g8,0.0189909433699779,repression
g35,g42,0.0189849710838722,repression
g52,g10,0.0188894360993575,activation
g38,g46,0.0188024653676141,repression
g35,g38,0.0187617079941962,repression
g4,g51,0.0187554377108449,activation
g22,g25,0.0186073971814961,repression
g35,g7,0.0182996087186548,repression
g34,g64,0.0179892096050894,activation
g22,g43,0.017720599660168,activation
g16,g18,0.0177079832908765,repression
g46,g64,0.0174693152922498,activation
g38,g18,0.0174092680830889,activation
g32,g53,0.0173828490425163,activation
g38,g17,0.0173246259832128,activation
g64,g12,0.0172129040823985,activation
g32,g45,0.0172052530291166,activation
g22,g19,0.0171941656789424,repression
g13,g55,0.0169662261091244,activation
g54,g48,0.016915194046723,repression
g35,g8,0.016896721946395,activation
g22,g12,0.0167007902974803,activation
g32,g3,0.0166039640047126,activation
g12,g28,0.0164558808075118,repression
g35,g62,0.016261148561961,repression
g13,g14,0.0159439153434651,activation
g32,g16,0.0155439413294345,activation
g38,g20,0.0153516914487678,repression
g12,g25,0.0152739032967596,activation
g32,g33,0.0151869244461745,repression
g60,g39,0.0151072922507017,activation
g18,g21,0.0150074272353304,activation
g35,g20,0.0149241847652054,activation
g11,g21,0.0148381737239295,repression
g35,g18,0.0147624192456686,activation
g64,g11,0.0147507115036305,repression
g35,g34,0.0147324866318134,activation
g54,g44,0.0146377870725285,repression
g47,g9,0.0145422544095372,activation
g11,g53,0.0144980994176904,activation
g54,g23,0.0143932063473596,repression
g31,g9,0.0143219023874194,activation
g21,g0,0.0141580964615738,repression
g32,g4,0.0141349870429631,activation
g54,g63,0.0141306770486428,repression
g35,g1,0.0140736334350142,activation
g38,g5,0.0134579594024333,activation
g39,g39,0.0134102965761703,activation
g64,g36,0.0133298879796567,repression
g38,g45,0.0133184227870877,activation
g46,g27,0.0132859276751636,activation
g64,g62,0.0132565971508003,activation
g32,g15,0.0132372213489293,repression
g10,g21,0.013204730951951,activation
g35,g22,0.0131484834632899,activation
g15,g36,0.0131115433509081,repression
g32,g29,0.0131082399037103,repression
g54,g7,0.0130789148931882,repression
g12,g21,0.0129711092297727,repression
g22,g18,0.0128186152223919,repression
g5,g7,0.0126531967236294,repression
g32,g5,0.0126450342830507,repression
g35,g41,0.0126141587251712,repression
g34,g45,0.0125813210131721,activation
g54,g42,0.0125785906104427,repression
g41,g43,0.0125603458332566,activation
g32,g50,0.0125046541549243,activation
g35,g12,0.0125028893685206,activation
g54,g8,0.0123610849036694,activation
g60,g36,0.0121459646803851,repression
g54,g37,0.0120570482950303,activation
g11,g9,0.0120204165070443,activation
g38,g3,0.0119401410758061,repression
g22,g49,0.0119142571293057,repression
g60,g45,0.0118927399987448,activation
g32,g10,0.0118747026683338,activation
g54,g25,0.0118253628126417,repression
g32,g2,0.0117949890752202,activation
g64,g6,0.0117190360058516,repression
g35,g11,0.0116733851215163,repression
g13,g37,0.0116313886882543,repression
g11,g33,0.0115360635000117,activation
g34,g3,0.0114511421557739,repression
g35,g30,0.011414615742399,activation
g38,g61,0.0112732803084787,repression
g38,g22,0.0111989036177709,repression
g35,g48,0.0110908708633038,activation
g31,g21,0.0110545927521266,activation
g32,g56,0.0109762456042996,repression
g54,g12,0.0109519533707732,activation
g32,g6,0.0108826074949182,activation
g10,g55,0.0108418837416276,activation
g43,g61,0.0108252575055935,activation
g35,g14,0.0107723681414573,repression
g21,g57,0.0107598199252071,activation
g54,g62,0.0106664047135625,repression
g10,g9,0.0105748270309107,activation
g38,g57,0.0104667241864654,activation
g32,g48,0.0103993588011397,repression
g54,g27,0.010317306091908,repression
g38,g44,0.0102694832951306,activation
g47,g10,0.0101262045364026,activation
g32,g28,0.0100511637336511,repression
g38,g10,0.0100253730622847,repression
g18,g8,0.00987884508921809,activation
g56,g4,0.00982731085676402,activation
g57,g4,0.00980700604318727,repression
g47,g31,0.00980360045304158,repression
g60,g64,0.00976269151557927,repression
g10,g53,0.00973487978862281,repression
g38,g39,0.00965723577736077,repression
g4,g47,0.00962856125362947,repression
g10,g33,0.00960964211951168,repression
g62,g53,0.00952427536521117,repression
g52,g60,0.00933589274865824,repression
g47,g40,0.00930202289588482,activation
g47,g11,0.00910310464285321,repression
g47,g53,0.00907825960877178,repression
g54,g16,0.00905831693336693,activation
g32,g30,0.00899678076891315,activation
g7,g57,0.00893852574009621,activation
g30,g61,0.00890543009430385,repression
g38,g63,0.0089014419415136,activation
g62,g9,0.00884408139255741,activation
g21,g37,0.00872238087592068,activation
g51,g9,0.00865526787667476,repression
g54,g59,0.00854434448205837,repression
g54,g35,0.00852974237736436,activation
g61,g32,0.0084918919349379,repression
g15,g46,0.00836360993049957,activation
g43,g57,0.00836030137947486,repression
g37,g57,0.00827912892934636,activation
g37,g61,0.00811601389469068,activation
g32,g1,0.00807751996992331,repression
g21,g8,0.00799526523314938,repression
g11,g40,0.00794718126086381,activation
g32,g44,0.00794399185258909,activation
g54,g26,0.00786583240830371,activation
g43,g58,0.00782999173700166,activation
g54,g52,0.00779108660747829,repression
g26,g49,0.00776095107409244,activation
g21,g42,0.0076054841015256,activation
g3,g45,0.0075671352511213,activation
g34,g36,0.0075592520925102,repression
g59,g9,0.00749014371076069,activation
g62,g11,0.00747876586117741,activation
g20,g61,0.00745887161375453,activation
g32,g54,0.00744744097875982,repression
g62,g40,0.00742956423789252,repression
g55,g57,0.00742328293971569,repression
g41,g55,0.00739064190711973,activation
g47,g59,0.0072646056603398,activation
g43,g15,0.00724530442581847,repression
g54,g17,0.00721723899676291,repression
g60,g3,0.00718937350152699,activation
g27,g38,0.00717592429696214,activation
g21,g23,0.00716523047027176,activation
g60,g12,0.00711183010221348,activation
g46,g58,0.00708901771515762,repression
g62,g31,0.00708498139648577,activation
g38,g14,0.00704311260629114,repression
g60,g11,0.00703704456177011,repression
g54,g22,0.00701832895221766,repression
g62,g10,0.00696087108224205,repression
g22,g63,0.00690083919553612,activation
g21,g26,0.00682010305185906,repression
g35,g47,0.00674892850495948,repression
g51,g49,0.00674592308005969,activation
g38,g43,0.00663975567792181,activation
g35,g60,0.00658572264553148,activation
g64,g22,0.00653833674336321,repression
g59,g53,0.00648591432717903,repression
g13,g36,0.00647547246728485,activation
g64,g39,0.00646488755423017,repression
g13,g29,0.00643510010500074,activation
g27,g14,0.00636705411006107,activation
g62,g59,0.00634659782085924,repression
g21,g49,0.00634397835217656,activation
g32,g32,0.00628135832623865,activation
g32,g34,0.0062656092638002,repression
g38,g36,0.0062606638820908,repression
g10,g27,0.00625205216010892,activation
g54,g47,0.0062481686077333,activation
g35,g13,0.0062243955627183,activation
g27,g55,0.00621792600133585,activation
g55,g40,0.00615740744007886,activation
g31,g33,0.00611687768193109,repression
g54,g13,0.00611284424673787,activation
g3,g55,0.00604494552195644,activation
g7,g61,0.006024683503089,repression
g55,g37,0.00602279673046108,repression
g29,g53,0.00596461186422131,repression
g11,g31,0.00592728666497465,activation
g64,g51,0.00591099341131282,repression
g13,g63,0.00585457385960396,activation
g16,g48,0.00584716515973736,repression
g60,g29,0.00583958130503436,activation
g21,g43,0.00573749118176069,activation
g6,g60,0.00566931293144849,activation
g32,g23,0.00565948941301042,repression
g62,g57,0.00565662728804737,activation
g31,g53,0.0056532405040559,repression
g51,g10,0.00564155832764454,activation
g54,g60,0.00561326635648274,repression
g37,g58,0.00560867832433342,activation
g54,g45,0.0055938555815451,repression
g31,g40,0.00559321449157448,activation
g11,g61,0.00557004348056171,repression
g39,g3,0.00556646103528059,activation
g31,g31,0.00545839374913096,activation
g43,g33,0.00543769677757756,activation
g35,g2,0.00543643197064509,repression
g22,g20,0.00536151058621983,activation
g54,g40,0.00532006439027424,repression
g20,g55,0.00530980944141894,activation
g59,g40,0.00524476015984598,activation
g6,g35,0.00522149490387762,repression
g55,g9,0.00516905041254644,activation
g37,g0,0.00515489683365632,activation
g62,g44,0.00513895649543509,repression
g11,g37,0.00513642178902637,activation
g35,g16,0.00505675543226796,activation
g22,g23,0.00504381152044176,activation
g11,g55,0.0050341815128528,repression
g2,g50,0.00496607788439791,activation
g51,g31,0.004955961117207,repression
g35,g6,0.00493499024058475,repression
g43,g35,0.0049114540142981,activation
g52,g1,0.00490118319239061,repression
g6,g58,0.00488147385607732,activation
g47,g44,0.00485405856815782,activation
g21,g40,0.00483109699427229,activation
g54,g20,0.00479446063280737,repression
g4,g33,0.00476218470431212,activation
g52,g34,0.00475210877158593,repression
g54,g21,0.00474282841110114,activation
g54,g3,0.00471549937556655,repression
g21,g48,0.00471245302874755,activation
g54,g39,0.00470474824813981,activation
g51,g52,0.00459917462589577,activation
g6,g33,0.0045953843965276,repression
g54,g4,0.00458890413735361,activation
g31,g55,0.00452346834513583,repression
g35,g53,0.00451596062923826,repression
g47,g22,0.00449041505866513,activation
g59,g21,0.00443144207473622,activation
g6,g61,0.00443003193895793,repression
g35,g56,0.00440044469267002,activation
g6,g57,0.00439437090206884,activation
g54,g57,0.00434726613950683,repression
g47,g57,0.00432985052736898,repression
g35,g25,0.00428487824171711,repression
g54,g64,0.00427940328954378,repression
g54,g50,0.00425541087041292,repression
g51,g46,0.00423775016141122,activation
g10,g59,0.00423261654063246,activation
g6,g53,0.00421836294019651,activation
g54,g18,0.00420611727607842,repression
g21,g63,0.00420124796771228,repression
g47,g49,0.00416113834447937,repression
g37,g5,0.00413008719327275,repression
g32,g12,0.00412351122246566,repression
g54,g41,0.00408405188603204,repression
g47,g12,0.00403449061150918,activation
g59,g31,0.00399759278109888,activation
g15,g31,0.00399228378454525,repression
g34,g40,0.00395206333351087,repression
g18,g55,0.00388671133679561,repression
g7,g58,0.00385539539479967,repression
g6,g64,0.00385419566955984,repression
g43,g64,0.00384958890533819,repression
g21,g7,0.00381925122388814,repression
g37,g26,0.00381720855401137,activation
g43,g60,0.00379303680546048,repression
g43,g53,0.00379191292251644,activation
g43,g32,0.00374068464559618,activation
g21,g61,0.00372858952820927,repression
g31,g27,0.00372453823472676,repression
g12,g18,0.00369310485292787,activation
g10,g22,0.00366895581290761,activation
g11,g11,0.00364677586115694,activation
g51,g36,0.00362724846870097,repression
g38,g7,0.00362563534761893,repression
g35,g31,0.00361137556457731,repression
g10,g31,0.00358948987760303,activation
g29,g11,0.00357149263354847,activation
g10,g54,0.00356273670772447,repression
g51,g11,0.00338035767271149,repression
g6,g39,0.00335516488058212,activation
g59,g11,0.00328349428618865,activation
g16,g32,0.00328315643939606,activation
g38,g48,0.00326755199154631,activation
g55,g48,0.00322502290468293,activation
g55,g61,0.00321956245202007,repression
g59,g37,0.00321493618797653,activation
g6,g45,0.00320220079636891,repression
g51,g18,0.00319715295252024,repression
g62,g22,0.00319329981619497,activation
g6,g15,0.00317388123856263,activation
g55,g10,0.00312345622853748,activation
g21,g52,0.00312201438356998,repression
g47,g25,0.00310818320842405,repression
g43,g3,0.00309845581092143,repression
g10,g20,0.00309709244660656,activation
g29,g57,0.00308991684064651,activation
g7,g53,0.00307082887602709,activation
g62,g12,0.00304277702003914,activation
g21,g5,0.00301456045927602,repression
g43,g4,0.00293778228000163,activation
g55,g11,0.00293074137359234,repression
g6,g3,0.00292741405765168,activation
g37,g32,0.00289211371984875,activation
g7,g10,0.00285948719197395,activation
g55,g23,0.00283708232460019,repression
g43,g45,0.00283319304192517,repression
g29,g59,0.00281786948051317,repression
g55,g26,0.0028162859508894,repression
g43,g39,0.00281490598928434,activation
g62,g25,0.00281073193258903,repression
g55,g31,0.00277386989814011,repression
g54,g61,0.00276089825367645,repression
g21,g29,0.00275948589344342,repression
g54,g2,0.00274629764716125,activation
g21,g38,0.00271814588168475,activation
g31,g22,0.00271198094232288,activation
g51,g51,0.00269867406919398,activation
g59,g33,0.00269579969623133,activation
g29,g31,0.00267539766985326,repression
g10,g18,0.00266546597099125,repression
g21,g50,0.00265836648936984,repression
g55,g29,0.00263229682826971,activation
g34,g31,0.00262899463314293,repression
g54,g30,0.00260056496028148,repression
g37,g4,0.00259974205468471,activation
g29,g10,0.00259470430185571,activation
g6,g10,0.00256464006445513,repression
g54,g56,0.00256174512877348,repression
g21,g4,0.00254217274657631,repression
g43,g5,0.00251508554233697,activation
g29,g44,0.00251418219405926,activation
g55,g63,0.0024870075380507,repression
g10,g36,0.00247640512107937,activation
g32,g24,0.00245881965419731,activation
g47,g18,0.00244306636651919,activation
g51,g59,0.00243699037107799,activation
g60,g35,0.00242092147836185,activation
g62,g23,0.00238952083476461,repression
g59,g59,0.00236339113830956,activation
g51,g20,0.00233144634310977,repression
g51,g22,0.00230764836833122,repression
g7,g0,0.00230752196747472,repression
g7,g37,0.00229615382881092,repression
g59,g55,0.00229534119420861,repression
g43,g19,0.00226601497961741,activation
g10,g14,0.00225778401138766,activation
g37,g6,0.00225464804473917,activation
g29,g24,0.00222764526246177,repression
g27,g50,0.00222578556104176,repression
g51,g14,0.00222256212429804,repression
g55,g53,0.00218435288699374,repression
g51,g27,0.00216517241022207,activation
g11,g10,0.00216259321393606,activation
g31,g19,0.00215747763441155,repression
g30,g48,0.00215623296573732,repression
g31,g11,0.00214623624919003,activation
g16,g15,0.00213739069846762,repression
g55,g44,0.00210694785521494,activation
g11,g59,0.00208328129632165,activation
g59,g10,0.00208279014147599,activation
g37,g37,0.00204984340770577,activation
g32,g11,0.00203832745081137,repression
g54,g11,0.00203578692098273,repression
g31,g10,0.00203437971942246,activation
g62,g37,0.0020242102410538,activation
g31,g18,0.0020213469164264,activation
g51,g41,0.00202131976050951,activation
g29,g23,0.00201922476267052,activation
g55,g8,0.0020096753892912,activation
g37,g50,0.0020059583496779,repression
g37,g43,0.00198509371595989,activation
g38,g2,0.00198217291949598,activation
g31,g20,0.00197583159936232,repression
g37,g38,0.00197280661648012,repression
g21,g32,0.00196692073804656,activation
g37,g15,0.00195571216766012,activation
g51,g38,0.00194421334209571,repression
g43,g25,0.00188432722432565,activation
g43,g10,0.00187444728247753,activation
g62,g33,0.00187157190984684,activation
g38,g55,0.00186463320947303,repression
g6,g4,0.00185519864153147,repression
g55,g59,0.00183906542025691,repression
g41,g35,0.00182615377005523,repression
g29,g58,0.00182362013800849,repression
g29,g55,0.00180108630865246,activation
g7,g43,0.00179456577898721,activation
g51,g12,0.00179327051408988,repression
g43,g26,0.00179088287811502,repression
g51,g13,0.00177920719792967,repression
g7,g32,0.00177785924479088,activation
g28,g9,0.00176478949381914,repression
g7,g5,0.00171780446331973,repression
g43,g6,0.00168246983019442,repression
g51,g16,0.00167514352996941,repression
g7,g49,0.00166857168589659,activation
g6,g16,0.00166037228706832,activation
g31,g14,0.00162046649901066,repression
g7,g40,0.00160785435453917,activation
g29,g6,0.00160148505775074,repression
g54,g9,0.00159973867349527,activation
g37,g49,0.00159969157707858,repression
g10,g11,0.00157447750725504,activation
g51,g40,0.00154580575098812,repression
g56,g59,0.00154225370887263,activation
g7,g26,0.00153962647242447,activation
g29,g54,0.00153743690895332,activation
g10,g13,0.00153474322609162,activation
g29,g40,0.00152738353635393,activation
g6,g2,0.00152427417089061,activation
g7,g11,0.00151683599666038,repression
g21,g6,0.00150025468222143,repression
g10,g40,0.0014617941042286,activation
g43,g50,0.00145327010094946,activation
g31,g13,0.0014487730947579,activation
g6,g56,0.00144054999910421,repression
g47,g43,0.00142688926427348,repression
g29,g28,0.00141089857912366,repression
g64,g45,0.00138654980835348,repression
g47,g33,0.00138585373836712,activation
g43,g21,0.0013601054947812,activation
g11,g19,0.00134939119859537,activation
g31,g59,0.00134228339958159,activation
g7,g4,0.00133471629074013,activation
g7,g6,0.00133340009549845,repression
g31,g36,0.00132721292870174,activation
g31,g17,0.00132535546378502,repression
g59,g22,0.00132401151969865,activation
g32,g59,0.00132297526492807,repression
g51,g43,0.00131323124675558,repression
g6,g50,0.00130463482845602,activation
g10,g17,0.00130049001220109,repression
g37,g39,0.00127550386559904,repression
g21,g1,0.00127361151763284,repression
g11,g22,0.00125112058284671,activation
g37,g3,0.00124732779242606,activation
g29,g25,0.00122717901306476,activation
g7,g31,0.00122256059292225,activation
g47,g20,0.00121477899157605,repression
g51,g62,0.00120807839640129,repression
g43,g16,0.00119130531339252,repression
g1,g16,0.00116707197613405,repression
g51,g47,0.00116302294898974,repression
g64,g41,0.00115661921106393,repression
g6,g44,0.00114301572242504,repression
g55,g0,0.00113867942634797,repression
g28,g53,0.0011370222054256,repression
g51,g53,0.00113241542541593,repression
g6,g29,0.00112826957848459,repression
g6,g5,0.00112135281907961,repression
g55,g25,0.00109352278094104,repression
g6,g12,0.00107482772692575,repression
g7,g39,0.00106547292581138,repression
g55,g43,0.00106024002059825,repression
g7,g15,0.00104216728528992,repression
g6,g30,0.00102507935239494,activation
g57,g55,0.00102204883453419,repression
g29,g60,0.00102201931631678,activation
g29,g49,0.00101251200776175,activation
g7,g33,0.000995852544051379,activation
g54,g28,0.000993245016597049,repression
g35,g49,0.000991572606851705,repression
g37,g60,0.000990508134143927,activation
g29,g1,0.000982897610894483,activation
g54,g1,0.000978169738740249,activation
g6,g28,0.000976783735957649,repression
g18,g36,0.000975504155509792,activation
g54,g32,0.000967646430255105,repression
g7,g60,0.000959962909651056,activation
g7,g64,0.000951633482428126,repression
g7,g3,0.00093266766078923,repression
g43,g37,0.000921783740188515,activation
g21,g9,0.000905075343762025,activation
g55,g12,0.000902413355602461,activation
g47,g62,0.000894689033448185,repression
g28,g59,0.000894468423870743,activation
g28,g33,0.000890488013939135,activation
g37,g1,0.000880713897928206,repression
g59,g57,0.000861046233987615,repression
g37,g64,0.000859049623455851,activation
g47,g13,0.000857681307253112,activation
g55,g22,0.000838899061846493,activation
g29,g43,0.000827137648550374,activation
g54,g34,0.00082407163973666,repression
g29,g12,0.000804903387146822,repression
g62,g18,0.000796840779620229,activation
g7,g50,0.000793077280116,repression
g51,g42,0.000790508855723376,repression
g6,g48,0.000780913245667086,activation
g59,g19,0.000776829783124095,repression
g21,g10,0.000755127688046718,activation
g29,g22,0.000741171242637874,activation
g10,g24,0.000737731869682516,repression
g51,g0,0.000731369433983822,activation
g10,g28,0.000711064562463774,activation
g54,g36,0.000683366010939936,activation
g55,g39,0.000655426174141817,activation
g28,g54,0.000650682375188439,repression
g28,g52,0.000644725401551873,repression
g6,g34,0.000644135630611413,activation
g6,g11,0.000625798572035975,repression
g37,g33,0.000602205833847321,repression
g10,g19,0.000601084996194289,activation
g47,g17,0.000596264652704259,activation
g55,g7,0.000588575248199306,repression
g37,g45,0.000577704255262849,activation
g62,g49,0.00057440297702189,repression
g7,g45,0.000569853001830035,repression
g10,g12,0.000566825231905412,activation
g37,g56,0.000554483200819806,activation
g58,g16,0.000553639895952693,activation
g47,g47,0.000552942759699316,activation
g62,g17,0.000552176806968167,repression
g43,g2,0.000547444169541603,repression
g29,g33,0.000530627358484324,activation
g37,g24,0.000525386764075522,repression
g28,g31,0.000514871245630935,repression
g62,g43,0.000501074241922168,activation
g6,g59,0.000490540701924766,repression
g16,g20,0.000484150466275215,activation
g43,g12,0.000478447131322519,activation
g28,g40,0.000472261399640676,activation
g59,g44,0.000465816046878768,repression
g55,g45,0.000462351847795106,repression
g37,g2,0.000461026973834041,repression
g59,g17,0.000452851130930622,repression
g28,g36,0.000446783218212638,repression
g28,g28,0.000435848300905149,activation
g28,g11,0.000434521930640929,repression
g55,g17,0.000428946743838305,repression
g55,g3,0.000420247801467349,activation
g28,g10,0.000407352279479007,activation
g47,g41,0.000399398369890078,activation
g43,g56,0.00039673617965241,repression
g21,g11,0.000393709034205891,repression
g37,g53,0.000388126031702674,repression
g47,g23,0.000382118077572895,repression
g51,g25,0.000381914119538734,activation
g39,g37,0.000380831847900603,repression
g28,g22,0.000351860638184478,repression
g62,g62,0.000349221884978727,activation
g55,g21,0.000338358075780693,activation
g7,g19,0.000328181304344324,activation
g28,g44,0.00032796006601646,repression
g28,g27,0.000316285844113583,activation
g6,g1,0.00031077782430293,activation
g29,g2,0.000309705623584886,activation
g6,g32,0.000307078020354311,activation
g12,g17,0.000298418693283354,activation
g6,g6,0.000275368229951542,activation
g28,g12,0.00026423697328313,repression
g28,g35,0.000263393402078464,repression
g10,g47,0.000256116368504193,activation
g29,g9,0.00025105096647776,repression
g59,g61,0.000227890781601189,repression
g62,g55,0.000213392605663013,activation
g54,g46,0.000207987553559777,repression
g28,g34,0.000206164053451821,repression
g29,g37,0.000178149644543346,activation
g7,g2,0.000174017286108553,activation
g29,g19,0.000165991114219181,repression
g28,g48,0.00016142049082775,activation
g28,g14,0.00015538831089976,repression
g6,g25,0.000148720741152779,repression
g37,g19,0.000143732480850838,activation
g28,g18,0.000140915512115067,activation
g21,g19,0.00013542081664896,activation
g35,g17,0.000134857177748116,repression
g28,g20,0.00012804166535878,repression
g28,g30,0.000124912311790859,repression
g55,g4,0.000120542880801891,activation
g7,g1,0.000113142307094044,repression
g28,g45,0.000108025508204423,activation
g7,g56,0.00010525497889627,activation
g29,g56,9.66093984330267e-05,repression
g43,g17,9.3011200038451e-05,repression
g29,g34,9.24217274273253e-05,activation
g51,g35,5.91966039005451e-05,activation
g29,g7,5.91256049535694e-05,activation
g28,g39,4.92763549823643e-05,activation
g30,g45,4.80213796448633e-05,activation
g28,g24,3.4487711454081e-05,repression
g28,g60,2.3117266309902e-05,activation
g28,g56,2.19805592629585e-05,activation
g28,g13,2.16276978008384e-05,activation
g6,g54,1.88174991604822e-05,repression
g43,g11,1.74223995060936e-05,repression
g62,g20,1.15290758215911e-05,activation
g28,g55,8.73959568296536e-06,activation
g45,g23,1.75938206075318e-35,repression
g45,g54,1.75782090477295e-35,repression
g17,g57,1.14820394472395e-35,repression
g45,g24,1.01398223921971e-35,activation
g63,g0,1.00900360481718e-35,activation
g45,g28,1.0082120629086e-35,activation
g63,g49,9.5383013310456e-36,repression
g25,g53,7.60347591517229e-36,repression
g45,g1,7.41094873769192e-36,repression
g17,g40,7.37548849336766e-36,activation
g45,g7,7.30709936159254e-36,repression
g8,g0,6.83939559738751e-36,activation
g25,g9,6.66540401783814e-36,activation
g45,g60,6.44453882597939e-36,activation
g33,g23,6.4193787629009e-36,activation
g44,g53,6.41005754907528e-36,activation
g17,g53,6.40368594496085e-36,activation
g17,g10,6.37387802548347e-36,repression
g8,g57,6.36401046908226e-36,repression
g45,g44,6.12532730627022e-36,activation
g19,g57,5.82335494081377e-36,repression
g17,g9,5.57596936686428e-36,activation
g33,g52,5.46692807857553e-36,repression
g45,g59,5.45008819281481e-36,repression
g17,g11,5.36202609346989e-36,activation
g17,g31,5.3044494282091e-36,repression
g33,g27,5.25877622546738e-36,activation
g53,g21,5.11918654936683e-36,activation
g25,g10,5.09652868386536e-36,repression
g17,g37,5.07687739695429e-36,repression
g33,g8,5.06138489304224e-36,repression
g48,g38,5.04130441211741e-36,activation
g45,g34,5.03740635314588e-36,activation
g45,g52,5.03443624425454e-36,repression
g45,g6,4.95889459203374e-36,repression
g63,g38,4.94331290832463e-36,activation
g40,g21,4.90512967570374e-36,activation
g45,g30,4.78863567742938e-36,activation
g63,g43,4.68472844740661e-36,activation
g25,g40,4.61391246064256e-36,activation
g53,g37,4.60563650409402e-36,repression
g48,g49,4.60512963828125e-36,activation
g25,g31,4.57416679373075e-36,repression
g17,g61,4.36410531275847e-36,repression
g48,g54,4.31562304663282e-36,repression
g23,g61,4.31495663815251e-36,repression
g8,g61,4.31161955518734e-36,repression
g8,g49,4.23550440535937e-36,repression
g25,g11,4.21664515237979e-36,activation
g40,g61,4.18588124110729e-36,repression
g63,g57,4.03689381437973e-36,repression
g45,g2,4.01551769464469e-36,activation
g24,g61,3.95362216296473e-36,repression
g8,g58,3.94570520006673e-36,activation
g63,g10,3.93161437202707e-36,activation
g45,g38,3.9146584807158e-36,activation
g45,g56,3.88146615288774e-36,activation
g23,g57,3.86213191824188e-36,repression
g9,g21,3.84391278764503e-36,activation
g49,g61,3.84359451580309e-36,activation
g8,g19,3.80138549703189e-36,activation
g8,g6,3.77020304659092e-36,repression
g45,g55,3.74908522630265e-36,repression
g8,g32,3.66372405643243e-36,activation
g40,g0,3.59494500084469e-36,repression
g45,g53,3.57926991996341e-36,activation
g45,g48,3.55205004045259e-36,activation
g33,g48,3.54481912674836e-36,activation
g24,g35,3.54058712039549e-36,activation
g33,g7,3.46560797325412e-36,activation
g19,g10,3.4229750850627e-36,activation
g44,g40,3.42292881118987e-36,repression
g33,g37,3.41967209285451e-36,repression
g8,g43,3.3563063817341e-36,activation
g25,g33,3.33498559163038e-36,activation
g44,g57,3.30511603336099e-36,repression
g44,g9,3.18716600486096e-36,repression
g25,g57,3.17159765993952e-36,activation
g33,g9,3.10283310334648e-36,activation
g33,g54,3.03786959819762e-36,activation
g48,g24,3.0317873629823e-36,repression
g48,g58,2.99954539123308e-36,repression
g9,g37,2.97474587259149e-36,activation
