SourceGENES,TargetGENES,Interaction,Edges
g15,g15,0.00593968212432629,activation
g53,g31,0.00593738331908608,repression
g0,g51,0.00591900042060614,repression
g0,g50,0.00588858632572629,activation
g54,g9,0.0058334189761634,activation
g27,g20,0.00582792976840835,repression
g41,g11,0.00577151425873984,repression
g56,g64,0.00572163117446391,repression
g0,g27,0.00570796599048402,repression
g9,g27,0.00570607749583966,repression
g1,g5,0.0056818428851861,repression
g31,g25,0.00567026179244546,repression
g4,g64,0.00565752782868178,activation
g23,g60,0.0056232028334875,repression
g7,g24,0.00561560307929646,activation
g54,g49,0.00561464762551322,repression
g7,g6,0.00560355781568739,activation
g56,g3,0.00556630086912628,activation
g39,g56,0.00551808963491195,activation
g6,g42,0.00551686465538426,repression
g25,g6,0.00551000298189056,activation
g31,g52,0.00548971944967837,activation
g54,g28,0.00546607392500557,activation
g12,g15,0.00546036491753474,repression
g48,g60,0.00545735969081414,repression
g46,g21,0.00545503062585796,activation
g4,g56,0.00544779899539374,activation
g23,g48,0.00540602070135774,repression
g7,g48,0.00535965709258205,activation
g54,g15,0.00532838548338643,activation
g4,g33,0.00528366872261946,activation
g9,g57,0.00525639012074762,repression
g23,g6,0.00521792924222213,activation
g54,g24,0.00521542544517907,activation
g19,g1,0.00520295994576225,repression
g4,g2,0.00518042644214313,repression
g15,g6,0.00515373305000328,repression
g59,g56,0.00514892450417995,repression
g4,g39,0.00507584391568232,activation
g35,g28,0.00504258944432121,repression
g56,g2,0.00502068394785177,activation
g14,g10,0.00501337365593181,repression
g0,g58,0.00501280278203039,activation
g23,g51,0.0050109575621492,repression
g23,g1,0.00500042729620593,repression
g54,g34,0.00499355188725585,repression
g14,g16,0.00497016856336257,repression
g4,g7,0.00492405744959472,repression
g6,g55,0.00490939074628753,repression
g48,g44,0.00488472524202911,activation
g12,g9,0.00486066496330501,repression
g42,g20,0.00485867760323083,repression
g27,g17,0.00484498268257941,repression
g8,g9,0.00475294865456509,activation
g31,g5,0.00470801313355959,repression
g51,g14,0.00468573788840341,repression
g7,g50,0.0046651875929728,activation
g14,g18,0.00461888042467969,activation
g0,g6,0.00455663968026238,activation
g1,g32,0.00455175780571285,repression
g0,g61,0.00453802403280163,activation
g54,g44,0.0045364380247545,activation
g1,g49,0.00453533709766134,repression
g35,g24,0.00452649406078928,repression
g14,g12,0.00452535171825496,repression
g28,g33,0.00450767823153048,activation
g31,g11,0.0044957380705346,repression
g4,g37,0.00448896559332249,activation
g7,g63,0.00448864186069744,activation
g19,g51,0.00448046227179672,repression
g0,g23,0.00446931037406399,activation
g47,g13,0.0044502505839203,activation
g4,g30,0.00444541507746064,activation
g12,g12,0.00442663127014859,activation
g54,g10,0.00439226288101893,repression
g57,g30,0.00436641246626379,repression
g7,g1,0.00436272995069982,activation
g8,g1,0.00431791751811314,activation
g9,g43,0.00430336993054225,activation
g1,g42,0.00424662758083871,activation
g41,g62,0.00423555548618745,activation
g12,g46,0.00421281180139895,activation
g27,g25,0.004209071746485,activation
g27,g18,0.00420776881457598,activation
g7,g23,0.00420480477550764,activation
g0,g7,0.00420009975402457,activation
g20,g34,0.00419521290235653,activation
g25,g34,0.00417797427384822,activation
g23,g62,0.00415428489123825,activation
g41,g10,0.00415026549938855,activation
g23,g44,0.00414475840706879,activation
g54,g8,0.00414093437771514,repression
g19,g7,0.00411363620157718,activation
g39,g27,0.00408887760227865,activation
g8,g43,0.00406904636370973,repression
g41,g47,0.00404652086670398,activation
g7,g19,0.004042843902858,activation
g7,g37,0.00403359971229955,repression
g54,g7,0.00401556632864979,activation
g51,g17,0.00399743559365236,activation
g48,g48,0.0039791218262561,activation
g7,g58,0.00397835079735011,repression
g15,g5,0.00397067898125448,repression
g9,g22,0.00397053976892603,activation
g8,g19,0.0039700518612853,activation
g41,g44,0.00395203484801274,repression
g28,g39,0.00392085168860495,repression
g4,g45,0.00389161348861412,repression
g28,g15,0.00387577008788821,activation
g14,g25,0.00386553686378551,repression
g14,g27,0.0038283576164699,activation
g15,g9,0.00382366270461248,repression
g23,g19,0.00375986194676712,repression
g35,g34,0.00374977744681206,activation
g12,g47,0.00372016160216649,repression
g48,g64,0.00370795906786918,repression
g41,g20,0.00370643256543678,activation
g8,g15,0.00369025691921477,repression
g14,g17,0.00366237928028418,activation
g41,g53,0.00361597360671617,repression
g7,g41,0.00361447622859729,activation
g56,g56,0.00361283357835927,activation
g0,g52,0.00360633090871775,activation
g51,g22,0.00353985631484797,repression
g0,g48,0.00351969529096723,repression
g48,g51,0.00350868796099177,repression
g23,g63,0.00347345065767851,activation
g23,g5,0.00344313714356652,activation
g20,g43,0.00342901830762252,repression
g1,g24,0.00340623742499036,activation
g23,g35,0.00332166116628689,repression
g15,g26,0.00331694743160136,activation
g19,g28,0.00330388999123568,repression
g1,g56,0.00327974573694473,activation
g15,g55,0.00326069700978007,activation
g48,g5,0.00321037751845957,repression
g9,g24,0.00319121273661559,repression
g23,g15,0.00317244831835167,activation
g12,g51,0.0031621919657345,activation
g15,g37,0.00314228231549287,repression
g1,g3,0.00314002877871413,activation
g0,g60,0.00309666211829393,repression
g14,g22,0.00309271657971638,repression
g12,g17,0.00307580226101313,activation
g51,g20,0.00304414000733963,activation
g41,g18,0.00304339282748833,activation
g51,g63,0.00304240497556374,activation
g48,g42,0.00303202993358998,activation
g0,g57,0.00302487284851662,repression
g1,g48,0.00302303606089288,activation
g54,g33,0.00300257730581373,repression
g27,g8,0.00300146255737975,repression
g7,g61,0.00299444858358008,repression
g23,g0,0.0029778591131037,activation
g9,g20,0.00296812682772058,repression
g27,g47,0.00296360578797214,activation
g31,g18,0.00295583756300256,repression
g1,g2,0.00293621867270678,activation
g27,g12,0.0029290367393051,repression
g19,g37,0.0029289560524333,repression
g0,g13,0.00292640342500076,activation
g1,g4,0.00292528832048833,repression
g23,g29,0.00291415447386681,repression
g51,g47,0.00290140633264029,activation
g27,g40,0.0028895464403612,repression
g20,g47,0.00287414992456638,activation
g54,g39,0.00285772651136329,repression
g54,g53,0.00285561866567268,activation
g15,g4,0.00282860475556259,activation
g15,g35,0.00280016797969682,activation
g4,g48,0.00279773088915451,repression
g23,g10,0.00277362453033046,activation
g15,g21,0.00275545626606058,repression
g9,g13,0.002720355587592,repression
g35,g3,0.00269412189898534,activation
g31,g48,0.00267740603925786,repression
g48,g24,0.00265307321524885,repression
g28,g54,0.00264034639186711,activation
g54,g40,0.00262395253621961,repression
g41,g14,0.00261836000846989,activation
g15,g40,0.00260381536332347,repression
g39,g19,0.00260307684376162,repression
g25,g1,0.00259711771140917,repression
g35,g0,0.00256542822205812,activation
g35,g1,0.00256129600412279,activation
g23,g16,0.00254623360546382,repression
g23,g8,0.00254061242250715,repression
g9,g10,0.00253838601789887,activation
g48,g28,0.0025367532630864,activation
g1,g7,0.00251451886717977,activation
g9,g40,0.00250408217312812,activation
g23,g61,0.00250169910988912,repression
g9,g8,0.00249851072925823,activation
g20,g46,0.00249689729532779,repression
g51,g46,0.00246895266990523,repression
g51,g12,0.00246813497107138,activation
g12,g23,0.00246522667332565,activation
g7,g22,0.00244856015513329,activation
g0,g17,0.00242392064124105,activation
g54,g56,0.00241261782659922,repression
g8,g8,0.00240703691381598,activation
g54,g23,0.00239641662935378,repression
g41,g54,0.00238621912093383,activation
g1,g30,0.00237873735655498,activation
g7,g55,0.00236864449206089,activation
g46,g62,0.00235323034340661,activation
g19,g48,0.002331365196051,activation
g27,g42,0.00233055028690407,repression
g7,g4,0.00230625229784369,repression
g14,g40,0.00229565256872555,activation
g35,g64,0.0022828520262814,activation
g51,g36,0.0022781928779039,activation
g35,g33,0.00226581432904187,activation
g7,g29,0.00226580287596573,activation
g56,g30,0.00226048891440653,activation
g7,g7,0.00225857484377439,activation
g54,g30,0.00224115438753131,activation
g15,g2,0.0022403466116138,repression
g14,g41,0.00222632463681083,activation
g8,g2,0.00222593137311603,repression
g35,g46,0.00222319411327092,activation
g54,g1,0.00221556566166039,activation
g35,g39,0.00220735122389381,activation
g7,g54,0.00220279334010045,activation
g35,g45,0.00220135981518137,repression
g27,g22,0.00217184179967153,activation
g8,g21,0.00215153844690549,repression
g8,g26,0.00213761945417148,repression
g14,g34,0.00212241649128691,repression
g54,g5,0.00208355751516537,repression
g35,g56,0.00204441488949454,repression
g1,g19,0.00203191484872868,repression
g27,g58,0.00202431720726854,activation
g51,g13,0.00202045185014928,repression
g9,g15,0.0019912152520566,repression
g7,g5,0.00199073532021154,repression
g54,g2,0.00198666950747823,repression
g54,g26,0.00196551755499917,repression
g8,g40,0.00196543245485583,repression
g41,g12,0.0019631669299881,activation
g54,g3,0.00196279726165193,activation
g0,g24,0.00195110220909455,repression
g0,g55,0.00193491936202351,activation
g0,g22,0.00191524615142878,activation
g7,g64,0.00189281484393461,repression
g20,g21,0.00188231888109799,repression
g0,g1,0.00186914643363082,repression
g19,g3,0.00185374454993087,activation
g31,g33,0.00183365752340221,repression
g23,g57,0.00181650965776836,activation
g9,g17,0.00180210119721858,activation
g14,g13,0.0017946561931666,activation
g54,g45,0.00177265237290718,activation
g9,g58,0.00176819460291089,repression
g35,g30,0.00172368741132642,activation
g14,g24,0.00170287142295929,activation
g1,g39,0.00168625727182917,repression
g0,g4,0.00168203106813884,activation
g19,g6,0.00166939808326159,repression
g9,g21,0.001660169957431,activation
g25,g61,0.00165297892563158,repression
g41,g17,0.00165142426487789,activation
g12,g22,0.00162483354896072,activation
g31,g46,0.00162037584748801,activation
g54,g59,0.0015945200200381,repression
g57,g39,0.00157636104266903,activation
g0,g42,0.00154030434553008,activation
g27,g60,0.00153048638522821,repression
g35,g2,0.00152224835534469,repression
g9,g9,0.00152076872389222,activation
g47,g22,0.00151962467388808,activation
g23,g37,0.00151932221173579,repression
g19,g2,0.00151535121345299,repression
g12,g34,0.0014723992641859,activation
g0,g29,0.00147121658288185,activation
g8,g33,0.00145738783794393,activation
g23,g52,0.00143177684705198,activation
g9,g19,0.00141958781327255,activation
g8,g22,0.0013987897170603,activation
g7,g43,0.00135445052858365,activation
g23,g4,0.00133950786186572,repression
g0,g54,0.00133282038765673,repression
g15,g10,0.0013282593415663,repression
g7,g17,0.00131499031368782,activation
g0,g63,0.00130852273866512,activation
g31,g34,0.00128675112171377,activation
g23,g43,0.00128255562002895,repression
g12,g54,0.00125609273648431,activation
g8,g3,0.00120422942603098,activation
g19,g56,0.00117946298483021,activation
g20,g26,0.001141871838865,repression
g8,g56,0.00113245381947847,repression
g14,g14,0.00113184142594637,activation
g0,g19,0.00111878856565982,activation
g56,g39,0.00111560028749267,activation
g9,g12,0.00106586295539905,repression
g39,g30,0.00105803854623792,activation
g41,g42,0.0010464472254641,activation
g9,g6,0.00103635676122056,activation
g12,g27,0.00103601252060339,repression
g15,g62,0.00102934019905043,activation
g31,g61,0.000986060018185018,activation
g14,g52,0.000983777722700698,repression
g14,g44,0.000960877213364705,activation
g0,g20,0.000960723463537876,activation
g1,g54,0.000938892845615125,activation
g12,g29,0.000920852556102627,activation
g51,g6,0.00090626709527892,activation
g56,g44,0.000896742510506639,activation
g51,g54,0.000889589032860273,repression
g19,g52,0.000883908950554502,repression
g15,g56,0.0008636986896006,activation
g8,g30,0.000848434576647678,repression
g23,g2,0.000847516228453668,activation
g4,g6,0.000843403835838823,repression
g1,g44,0.000785496783718288,activation
g1,g34,0.000778892087439743,repression
g56,g29,0.000765602381145627,repression
g31,g39,0.000761727993527094,activation
g25,g11,0.00075984575980081,repression
g0,g64,0.000756445251441448,activation
g31,g4,0.000732591858470836,activation
g1,g33,0.000721877919593327,activation
g0,g14,0.000684303060244161,repression
g19,g39,0.000683659182918611,repression
g15,g22,0.000679798367602244,activation
g19,g30,0.000669986494818032,activation
g27,g63,0.00065715766016454,activation
g0,g43,0.000638729934609965,activation
g48,g2,0.000624213608001844,repression
g54,g19,0.000612024261275625,repression
g27,g15,0.000598029110878788,repression
g1,g55,0.000593180335714665,repression
g14,g54,0.000574404943999929,repression
g0,g5,0.00057338507260763,activation
g47,g27,0.000567588055826845,activation
g41,g34,0.000559437342665281,activation
g8,g28,0.000558241428742687,activation
g23,g28,0.000556069740490215,activation
g51,g11,0.000542055983123661,repression
g25,g4,0.000528658628000183,repression
g31,g20,0.000514765101712501,activation
g7,g2,0.000508756623946662,repression
g19,g33,0.00049140532521225,repression
g54,g57,0.000485234987289456,activation
g31,g24,0.00047491111503075,repression
g8,g37,0.000472136762906432,activation
g1,g45,0.000468136699808173,repression
g8,g6,0.00046527059467642,repression
g15,g30,0.000457953973164179,repression
g14,g9,0.000443501421220847,activation
g8,g39,0.000438813998121546,activation
g4,g15,0.000437370543498101,activation
g19,g61,0.000433952862141153,repression
g23,g56,0.000423514800324088,activation
g57,g11,0.000418164760550284,repression
g23,g49,0.000414674522941584,repression
g54,g29,0.000399526542622444,repression
g27,g13,0.00037914468533983,repression
g48,g3,0.000369406148480055,activation
g19,g34,0.00034688181683324,activation
g0,g47,0.000344143254711515,activation
g20,g5,0.000343091552339088,repression
g48,g56,0.000334246274144184,activation
g54,g21,0.000331332730739459,activation
g51,g48,0.00031345388638889,repression
g48,g4,0.000300508600037232,repression
g4,g22,0.00027521148510401,activation
g0,g12,0.000267509182050818,activation
g12,g13,0.000262641265648708,repression
g35,g37,0.000261008005307652,activation
g7,g13,0.00024549972506254,repression
g9,g26,0.000243453194562965,repression
g0,g44,0.000242194366040605,activation
g15,g33,0.0002416119056129,repression
g12,g63,0.000177724550135167,activation
g8,g10,0.000176089219985931,activation
g27,g36,0.000174229393671672,repression
g51,g31,0.000151303854048985,repression
g7,g56,0.000135319095930095,repression
g15,g3,0.000125411162509128,repression
g51,g18,9.86999998317372e-05,repression
g27,g14,9.78915944290164e-05,activation
g7,g51,8.98458239796756e-05,activation
g56,g41,5.0684613329246e-05,activation
g51,g43,4.99595783304407e-05,repression
g23,g53,1.7486732974047e-05,activation
g54,g25,1.54876156906376e-05,repression
g8,g45,1.2283068472191e-05,repression
g21,g38,2.32961421575528e-35,repression
g30,g38,1.98395082351126e-35,repression
g2,g38,1.8901392864177e-35,repression
g21,g51,1.83752500053692e-35,repression
g26,g38,1.7839944489249e-35,repression
g43,g38,1.74296945459314e-35,repression
g10,g23,1.51456011252742e-35,activation
g21,g7,1.42684858318248e-35,repression
g17,g62,1.39982007892598e-35,activation
g22,g62,1.36676481946903e-35,activation
g22,g44,1.35252036262296e-35,activation
g10,g7,1.32676905650728e-35,repression
g13,g16,1.30779468767177e-35,activation
g13,g62,1.28863251574931e-35,activation
g50,g35,1.27930904281679e-35,repression
g33,g51,1.21435199422e-35,activation
g43,g51,1.21184937977612e-35,repression
g26,g24,1.20270999493942e-35,activation
g10,g19,1.19650255329399e-35,repression
g21,g50,1.19020511819877e-35,repression
g10,g8,1.13646112605513e-35,activation
g22,g53,1.13335639750006e-35,activation
g50,g60,1.12916312271492e-35,repression
g45,g51,1.11637703777252e-35,repression
g45,g38,1.10673055788303e-35,activation
g30,g24,1.10372407821108e-35,repression
g2,g50,1.09918149136717e-35,activation
g40,g51,1.04095740390374e-35,repression
g22,g16,1.04069563606209e-35,repression
g17,g16,1.03866683299754e-35,repression
g30,g50,1.03274136764822e-35,activation
g21,g23,1.02012577815519e-35,activation
g10,g51,1.01784113109142e-35,activation
g21,g57,1.01036743525428e-35,activation
g33,g38,1.0080080938808e-35,repression
g43,g50,9.97854593794488e-36,repression
g43,g7,9.82855393777089e-36,activation
g13,g10,9.62839688008324e-36,activation
g26,g52,9.58134114450104e-36,repression
g29,g51,9.27505396019368e-36,activation
g10,g0,9.26451947085636e-36,repression
g13,g31,9.08187950885542e-36,activation
g55,g24,8.88233999094981e-36,activation
g10,g63,8.85321513288693e-36,activation
g10,g62,8.78102816653699e-36,activation
g22,g10,8.78083394566477e-36,activation
g22,g42,8.56721978737031e-36,repression
g26,g51,8.55674996234554e-36,repression
g17,g44,8.52336821068239e-36,repression
g26,g23,8.49002616889412e-36,repression
g30,g51,8.42321610446052e-36,repression
g10,g9,8.40826266611794e-36,activation
g22,g59,8.32236456578595e-36,activation
g2,g37,8.24037891864649e-36,activation
g13,g59,8.19593114336422e-36,repression
g55,g38,8.13870013596962e-36,activation
g29,g38,8.12720775607805e-36,repression
g33,g50,8.07816166903352e-36,activation
g17,g10,7.98410485684868e-36,repression
g30,g7,7.89617990263816e-36,repression
g10,g15,7.88420562786288e-36,repression
g10,g61,7.82975553573064e-36,repression
g21,g24,7.78041322914702e-36,repression
g26,g7,7.55527270289582e-36,repression
g26,g57,7.45952897250188e-36,activation
g10,g26,7.40253479747384e-36,repression
g32,g24,7.3391991010978e-36,activation
g29,g50,7.313310262085e-36,repression
g10,g5,7.25513323151084e-36,activation
g29,g7,7.22507096935521e-36,activation
g2,g51,7.09574132757717e-36,repression
g21,g44,7.0926861660653e-36,repression
g33,g7,7.07012370093281e-36,activation
g62,g0,7.0698305557758e-36,repression
g21,g62,6.98432645257721e-36,activation
g17,g53,6.97993587792794e-36,activation
g10,g49,6.97769452485308e-36,repression
g2,g1,6.96443752401584e-36,activation
g10,g40,6.89300241668045e-36,activation
g17,g59,6.88570557426123e-36,activation
g26,g50,6.87653128801722e-36,repression
g10,g29,6.86308204997674e-36,activation
g10,g55,6.78910420927172e-36,activation
g10,g60,6.76791168825228e-36,repression
g30,g0,6.74592300470421e-36,repression
g62,g23,6.72172502615278e-36,activation
g13,g44,6.70402507898237e-36,activation
g64,g24,6.66588462645456e-36,repression
g45,g50,6.61865447355584e-36,repression
g30,g1,6.60076617686058e-36,activation
g62,g52,6.54222111087407e-36,activation
g63,g51,6.42030098202984e-36,activation
g2,g6,6.41807220534293e-36,repression
g10,g43,6.39466284700105e-36,activation
g2,g24,6.333091641249e-36,activation
g10,g48,6.33156081459585e-36,activation
g62,g7,6.31347377324441e-36,repression
g13,g11,6.28669661150396e-36,repression
g33,g0,6.25621365737496e-36,repression
g21,g10,6.22858519083146e-36,activation
g45,g7,6.19173692831314e-36,repression
g17,g31,6.03324845739846e-36,repression
g13,g46,5.9979436157571e-36,repression
g21,g0,5.9624857436651e-36,activation
g30,g37,5.88837807280882e-36,activation
g40,g7,5.86121853678561e-36,activation
g22,g31,5.80953126085743e-36,activation
g13,g36,5.7606342906468e-36,activation
g62,g19,5.75282773894148e-36,activation
g17,g57,5.72360212370035e-36,repression
g40,g0,5.71995808645877e-36,repression
g62,g63,5.71264827361711e-36,activation
g62,g51,5.69525462776464e-36,activation
g37,g24,5.67359346604171e-36,activation
g62,g8,5.63525981796139e-36,repression
g2,g7,5.62884203592222e-36,repression
g40,g52,5.62429214441228e-36,repression
g43,g23,5.60398210391297e-36,repression
g10,g4,5.51562648982574e-36,activation
g37,g54,5.47875741515385e-36,repression
g60,g0,5.37805780407137e-36,repression
g10,g50,5.37033420945522e-36,activation
g10,g52,5.2798512752078e-36,activation
g50,g58,5.2774256385976e-36,repression
g26,g48,5.23029176496145e-36,repression
g62,g9,5.1694480920451e-36,activation
g38,g60,5.12872226755054e-36,activation
g40,g62,5.10308342049084e-36,repression
g43,g24,5.10197829669793e-36,repression
g43,g44,5.01071618089767e-36,repression
g29,g6,5.00012814811618e-36,activation
g32,g38,4.97897401285163e-36,activation
g37,g64,4.97860909631401e-36,activation
g29,g44,4.96160786749267e-36,activation
g21,g61,4.89201906628753e-36,repression
g21,g48,4.83953098679352e-36,activation
g30,g48,4.75292424240109e-36,repression
g10,g21,4.6566132248623e-36,activation
g22,g8,4.62446605268708e-36,activation
g13,g57,4.62425206307553e-36,repression
g10,g53,4.60646441295552e-36,activation
g43,g6,4.55102640688838e-36,repression
g10,g35,4.52960506213059e-36,activation
g26,g63,4.51539353993661e-36,activation
g50,g6,4.4964563748541e-36,activation
g26,g29,4.47778366725587e-36,activation
g50,g41,4.46623514043849e-36,repression
g26,g61,4.42694037498406e-36,repression
g40,g10,4.37193972108085e-36,activation
g37,g60,4.36771301271444e-36,activation
g13,g20,4.3413330235455e-36,activation
g2,g48,4.32102419225123e-36,repression
g45,g0,4.29517739408585e-36,activation
g40,g8,4.28721553269651e-36,repression
g10,g57,4.25512854410638e-36,repression
g13,g53,4.22998337782845e-36,activation
g29,g23,4.11481430133743e-36,repression
g30,g6,4.09666868961502e-36,activation
g43,g48,4.07606269969779e-36,repression
g62,g29,4.06867014061763e-36,activation
g62,g15,4.06157814016755e-36,activation
g50,g54,4.06101312008453e-36,repression
g50,g37,3.97822756187429e-36,activation
g17,g8,3.9773954225348e-36,activation
g24,g44,3.92972242991477e-36,activation
g62,g61,3.92478402119441e-36,activation
g26,g27,3.87103066940216e-36,activation
g50,g64,3.84060201067604e-36,repression
g62,g40,3.82599265654467e-36,repression
g43,g1,3.79815495457893e-36,activation
g52,g36,3.78785276278316e-36,repression
g37,g35,3.77623175896679e-36,activation
g24,g7,3.77488064735058e-36,activation
g43,g57,3.77387783619472e-36,activation
g40,g63,3.75284415635123e-36,activation
g21,g29,3.73002296094939e-36,activation
g21,g27,3.71213579651241e-36,repression
g62,g48,3.69381494239796e-36,activation
g22,g51,3.66238940460013e-36,repression
g26,g22,3.65399888765747e-36,repression
g60,g28,3.6466003093096e-36,activation
g62,g43,3.608167684999e-36,activation
g29,g48,3.60091477598423e-36,activation
g38,g35,3.59935145700743e-36,repression
g64,g28,3.59495606702465e-36,repression
g22,g57,3.54121912335614e-36,activation
g62,g62,3.51993209899441e-36,activation
g58,g46,3.51485120853942e-36,activation
g26,g0,3.48934210202749e-36,activation
g45,g10,3.46484061537083e-36,activation
g38,g16,3.46131536042033e-36,repression
g21,g6,3.45622555825079e-36,activation
g40,g23,3.44655575043787e-36,activation
g17,g11,3.44160115475275e-36,activation
g40,g9,3.43872407929737e-36,activation
g45,g44,3.43495196637962e-36,activation
g26,g41,3.42590356647807e-36,repression
g61,g41,3.41771861214659e-36,repression
g43,g0,3.40155349253243e-36,activation
g26,g1,3.40020448324199e-36,activation
g40,g50,3.37281775427034e-36,repression
g62,g26,3.33492134019729e-36,activation
g55,g1,3.32328553953584e-36,repression
g21,g15,3.31540514722594e-36,repression
g30,g61,3.3118691254596e-36,repression
g10,g10,3.27040938641815e-36,activation
g17,g15,3.24750736158438e-36,repression
g10,g58,3.24717026060371e-36,repression
g2,g0,3.24706793260149e-36,repression
g40,g15,3.21054330745503e-36,repression
g30,g23,3.18104129282645e-36,activation
g43,g10,3.17185569952946e-36,activation
g26,g10,3.15192421473818e-36,repression
g24,g62,3.14608994165609e-36,activation
g62,g60,3.10873416665484e-36,activation
g29,g10,3.03376928852055e-36,activation
g45,g24,3.03098454164143e-36,repression
g21,g1,3.0026838232533e-36,activation
g40,g29,2.99565391955581e-36,repression
g64,g1,2.97838361227615e-36,activation
g24,g35,2.97187789866302e-36,repression
g24,g6,2.94738400779196e-36,repression
g30,g52,2.93157962642242e-36,repression
g24,g23,2.91186606971257e-36,activation
g55,g28,2.9110853975494e-36,activation
g24,g42,2.88697999735454e-36,activation
g24,g50,2.86796150618405e-36,repression
g43,g61,2.84692109316194e-36,repression
g55,g50,2.83017747356515e-36,repression
g33,g48,2.82476809861913e-36,activation
g50,g32,2.81858497772507e-36,activation
g63,g50,2.8185501362853e-36,repression
g63,g0,2.81639287616891e-36,activation
g32,g28,2.80438367255848e-36,repression
g50,g52,2.80250960742876e-36,activation
g45,g57,2.79584695125443e-36,activation
g43,g37,2.78885770411582e-36,repression
g10,g32,2.78398634616296e-36,repression
g61,g6,2.77881754600948e-36,activation
g10,g44,2.77549318091473e-36,repression
g24,g53,2.73209721346141e-36,repression
g2,g41,2.70439812075138e-36,repression
g62,g21,2.67400159720908e-36,activation
g50,g1,2.6488484526108e-36,activation
g10,g16,2.64087107214935e-36,repression
g62,g50,2.60945258395984e-36,activation
g24,g5,2.5991125812855e-36,activation
g37,g28,2.59540716178349e-36,activation
g37,g38,2.5857094524183e-36,activation
g24,g51,2.5831856690352e-36,repression
g17,g34,2.55631761784614e-36,repression
g30,g28,2.55456733287929e-36,repression
g61,g38,2.5330483765123e-36,repression
g52,g51,2.51901790192821e-36,activation
g22,g11,2.49258441641617e-36,activation
g60,g34,2.47887023069561e-36,repression
g40,g48,2.47389183686314e-36,repression
g3,g50,2.47125799965146e-36,activation
g37,g1,2.46916851883448e-36,repression
g58,g36,2.46589951385756e-36,repression
g22,g36,2.46421074921174e-36,repression
g62,g55,2.46209763865467e-36,repression
g10,g42,2.44597366135737e-36,activation
g2,g35,2.41657070120493e-36,repression
g32,g34,2.40001859224794e-36,repression
g3,g6,2.39874825749652e-36,activation
g62,g5,2.37786586152156e-36,activation
g33,g61,2.36365999895128e-36,activation
g60,g1,2.35170241377186e-36,repression
g45,g62,2.33841269996913e-36,repression
g29,g62,2.31737936953612e-36,activation
g55,g0,2.30563335908739e-36,activation
g17,g9,2.27566454271872e-36,activation
g33,g1,2.25999294689706e-36,activation
g61,g52,2.24996842563699e-36,repression
g43,g62,2.20483445937696e-36,activation
g10,g6,2.19508140598853e-36,repression
g29,g1,2.19458119511398e-36,repression
g26,g6,2.1910429230588e-36,activation
g64,g34,2.18371161247233e-36,repression
g26,g62,2.1730036879392e-36,activation
g24,g38,2.14071372001064e-36,activation
g24,g16,2.12783830700202e-36,activation
g2,g61,2.09352867829711e-36,activation
g58,g34,2.08231344711688e-36,repression
g61,g22,2.07812676346137e-36,activation
g33,g6,2.05697415775669e-36,repression
g24,g8,2.05469083122023e-36,repression
g55,g34,2.03074040505177e-36,activation
g33,g52,2.01663194663209e-36,repression
g38,g54,2.00744225118188e-36,activation
g17,g42,1.96816359718782e-36,activation
g62,g49,1.96701099872049e-36,activation
g24,g60,1.96631369875866e-36,activation
g58,g16,1.9316678118133e-36,repression
g37,g37,1.92322356079099e-36,activation
g64,g3,1.89824016133999e-36,activation
g40,g44,1.8939038177184e-36,activation
g50,g17,1.89167944237519e-36,repression
g32,g0,1.88730701489723e-36,activation
g61,g60,1.8667930581004e-36,activation
g64,g0,1.85762669468512e-36,activation
g32,g1,1.82759163603959e-36,repression
g17,g40,1.82670881394465e-36,activation
g13,g47,1.80811885758599e-36,activation
g40,g40,1.80560130572026e-36,activation
g40,g43,1.79983993478307e-36,activation
g13,g18,1.78940654557606e-36,activation
g50,g38,1.788941675157e-36,activation
g3,g51,1.7842931864244e-36,activation
g37,g16,1.76341356097828e-36,repression
g22,g6,1.76202487719581e-36,repression
g22,g15,1.74907741029868e-36,activation
g60,g50,1.74707658250641e-36,repression
g24,g10,1.74007740573717e-36,activation
g26,g15,1.71651594094582e-36,activation
g60,g3,1.70905781677971e-36,repression
g58,g62,1.70336994788345e-36,repression
g50,g22,1.69444676946744e-36,repression
g37,g17,1.6901666395921e-36,repression
g10,g2,1.6897436638955e-36,activation
g64,g38,1.6886029731684e-36,activation
g62,g4,1.68746329992489e-36,repression
g26,g43,1.68692665636108e-36,repression
g40,g61,1.66702851845802e-36,repression
g43,g29,1.66583241337024e-36,activation
g37,g41,1.66262366311102e-36,activation
g29,g61,1.63661816715225e-36,activation
g55,g10,1.59861936885025e-36,activation
g58,g10,1.58940831132732e-36,repression
g37,g34,1.58782398962043e-36,activation
g37,g32,1.56705514663136e-36,repression
g52,g46,1.5669497605739e-36,repression
g61,g35,1.56362050643227e-36,repression
g13,g40,1.56234519261917e-36,activation
g55,g44,1.55574321626002e-36,repression
g37,g3,1.54446070794223e-36,activation
g62,g10,1.54022132344996e-36,activation
g33,g24,1.52802071166831e-36,repression
g24,g19,1.49169124642845e-36,activation
g30,g3,1.48302260608517e-36,activation
g64,g39,1.47274275221727e-36,repression
g62,g24,1.46692251507229e-36,activation
g64,g33,1.46198238011809e-36,activation
g58,g59,1.46136697116127e-36,repression
g17,g36,1.46062722941286e-36,repression
g64,g56,1.46047233108607e-36,repression
g24,g15,1.45429969710773e-36,repression
